"Time (s) Run #2";"Angle, Ch 1+2 (rad) Run #2";"Angular Velocity, Ch 1+2 (rad/s) Run #2";"Angular Acceleration, Ch 1+2 (rad/s²) Run #2";"Position, Ch 1+2 (m) Run #2";"Velocity, Ch 1+2 (m/s) Run #2";"Acceleration, Ch 1+2 (m/s²) Run #2";"Angle, Ch 3+4 (rad) Run #2";"Angular Velocity, Ch 3+4 (rad/s) Run #2";"Angular Acceleration, Ch 3+4 (rad/s²) Run #2";"Position, Ch 3+4 (m) Run #2";"Velocity, Ch 3+4 (m/s) Run #2";"Acceleration, Ch 3+4 (m/s²) Run #2";"Output Voltage (V) Run #2";"Output Current (A) Run #2";"Time (s) Run #3";"Angle, Ch 1+2 (rad) Run #3";"Angular Velocity, Ch 1+2 (rad/s) Run #3";"Angular Acceleration, Ch 1+2 (rad/s²) Run #3";"Position, Ch 1+2 (m) Run #3";"Velocity, Ch 1+2 (m/s) Run #3";"Acceleration, Ch 1+2 (m/s²) Run #3";"Angle, Ch 3+4 (rad) Run #3";"Angular Velocity, Ch 3+4 (rad/s) Run #3";"Angular Acceleration, Ch 3+4 (rad/s²) Run #3";"Position, Ch 3+4 (m) Run #3";"Velocity, Ch 3+4 (m/s) Run #3";"Acceleration, Ch 3+4 (m/s²) Run #3";"Output Voltage (V) Run #3";"Output Current (A) Run #3";"Time (s) Run #4";"Angle, Ch 1+2 (rad) Run #4";"Angular Velocity, Ch 1+2 (rad/s) Run #4";"Angular Acceleration, Ch 1+2 (rad/s²) Run #4";"Position, Ch 1+2 (m) Run #4";"Velocity, Ch 1+2 (m/s) Run #4";"Acceleration, Ch 1+2 (m/s²) Run #4";"Angle, Ch 3+4 (rad) Run #4";"Angular Velocity, Ch 3+4 (rad/s) Run #4";"Angular Acceleration, Ch 3+4 (rad/s²) Run #4";"Position, Ch 3+4 (m) Run #4";"Velocity, Ch 3+4 (m/s) Run #4";"Acceleration, Ch 3+4 (m/s²) Run #4";"Output Voltage (V) Run #4";"Output Current (A) Run #4"
15,000;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,105E-4;15,000;0,733;2,909;-18,229;0,0175;0,069;-0,435;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,448E-4;15,000;-0,035;0,000;0,000;-8,3333E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,389E-4
15,050;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,416E-4;15,050;0,855;1,920;-19,974;0,0204;0,046;-0,477;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,606E-4;15,050;-0,035;0,000;0,000;-8,3333E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,712E-4
15,100;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,275E-4;15,100;0,925;0,873;-20,556;0,0221;0,021;-0,491;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,894E-4;15,100;-0,035;0,000;0,000;-8,3333E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,565E-4
15,150;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,321E-4;15,150;0,942;-0,175;-20,168;0,0225;-0,004;-0,481;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,727E-4;15,150;-0,035;0,000;0,000;-8,3333E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,905E-4
15,200;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,224E-4;15,200;0,908;-1,164;-18,811;0,0217;-0,028;-0,449;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,889E-4;15,200;-0,035;0,000;0,000;-8,3333E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,261E-4
15,250;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,503E-4;15,250;0,820;-2,094;-16,484;0,0196;-0,050;-0,394;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,681E-4;15,250;-0,035;0,000;;-8,3333E-4;0,000;;0,000;0,000;;0,0000;0,000;;0,002;-7,559E-4
15,300;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,355E-4;15,300;0,698;-2,851;-13,187;0,0167;-0,068;-0,315;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,418E-4;15,300;-0,035;0,000;;-8,3333E-4;0,000;;0,000;0,000;;0,0000;0,000;;0,002;-7,752E-4
15,350;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,133E-4;15,350;0,524;-3,432;-9,308;0,0125;-0,082;-0,222;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,532E-4;15,350;-0,035;;;-8,3333E-4;;;0,000;;;0,0000;;;0,002;-6,735E-4
15,400;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,117E-4;15,400;0,349;-3,782;-5,430;0,0083;-0,090;-0,130;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,650E-4;;;;;;;;;;;;;;;
15,450;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,700E-4;15,450;0,140;-3,956;-1,357;0,0033;-0,094;-0,032;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,259E-4;;;;;;;;;;;;;;;
15,500;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,858E-4;15,500;-0,052;-3,956;2,909;-0,0012;-0,094;0,069;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,048E-4;;;;;;;;;;;;;;;
15,550;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,090E-4;15,550;-0,262;-3,665;7,175;-0,0062;-0,088;0,171;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,314E-4;;;;;;;;;;;;;;;
15,600;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,391E-4;15,600;-0,436;-3,200;10,666;-0,0104;-0,076;0,255;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,746E-4;;;;;;;;;;;;;;;
15,650;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,446E-4;15,650;-0,576;-2,560;13,187;-0,0137;-0,061;0,315;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,166E-4;;;;;;;;;;;;;;;
15,700;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,010E-4;15,700;-0,698;-1,862;14,932;-0,0167;-0,044;0,356;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,880E-4;;;;;;;;;;;;;;;
15,750;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-9,353E-4;15,750;-0,768;-1,047;15,514;-0,0183;-0,025;0,370;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,008E-4;;;;;;;;;;;;;;;
15,800;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,581E-4;15,800;-0,803;-0,233;14,932;-0,0192;-0,006;0,356;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,427E-4;;;;;;;;;;;;;;;
15,850;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,815E-4;15,850;-0,785;0,465;13,575;-0,0188;0,011;0,324;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,547E-4;;;;;;;;;;;;;;;
15,900;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,230E-4;15,900;-0,750;1,105;12,023;-0,0179;0,026;0,287;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,500E-4;;;;;;;;;;;;;;;
15,950;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,819E-4;15,950;-0,681;1,687;10,084;-0,0163;0,040;0,241;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,675E-4;;;;;;;;;;;;;;;
16,000;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,441E-4;16,000;-0,576;2,153;7,563;-0,0137;0,051;0,181;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,081E-4;;;;;;;;;;;;;;;
16,050;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,845E-4;16,050;-0,454;2,443;4,848;-0,0108;0,058;0,116;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,368E-4;;;;;;;;;;;;;;;
16,100;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,412E-4;16,100;-0,332;2,618;2,327;-0,0079;0,063;0,056;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,066E-4;;;;;;;;;;;;;;;
16,150;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,219E-4;16,150;-0,192;2,676;7,105E-14;-0,0046;0,064;1,735E-15;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,700E-4;;;;;;;;;;;;;;;
16,200;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,808E-4;16,200;-0,052;2,618;-2,327;-0,0012;0,063;-0,056;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,874E-4;;;;;;;;;;;;;;;
16,250;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,661E-4;16,250;0,070;2,443;-4,654;0,0017;0,058;-0,111;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,618E-4;;;;;;;;;;;;;;;
16,300;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,962E-4;16,300;0,192;2,153;-6,981;0,0046;0,051;-0,167;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,105E-4;;;;;;;;;;;;;;;
16,350;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,543E-4;16,350;0,297;1,745;-9,114;0,0071;0,042;-0,218;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,531E-4;;;;;;;;;;;;;;;
16,400;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,774E-4;16,400;0,367;1,222;-10,666;0,0087;0,029;-0,255;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,922E-4;;;;;;;;;;;;;;;
16,450;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,618E-4;16,450;0,419;0,640;-11,248;0,0100;0,015;-0,269;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,493E-4;;;;;;;;;;;;;;;
16,500;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,559E-4;16,500;0,436;0,058;-10,666;0,0104;0,001;-0,255;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,554E-4;;;;;;;;;;;;;;;
16,550;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,064E-4;16,550;0,419;-0,465;-9,114;0,0100;-0,011;-0,218;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,704E-4;;;;;;;;;;;;;;;
16,600;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,393E-4;16,600;0,384;-0,873;-7,175;0,0092;-0,021;-0,171;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,435E-4;;;;;;;;;;;;;;;
16,650;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,940E-4;16,650;0,332;-1,164;-5,430;0,0079;-0,028;-0,130;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,608E-4;;;;;;;;;;;;;;;
16,700;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,677E-4;16,700;0,262;-1,396;-4,072;0,0062;-0,033;-0,097;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,189E-4;;;;;;;;;;;;;;;
16,750;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,051E-4;16,750;0,192;-1,571;-2,715;0,0046;-0,038;-0,065;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,035E-4;;;;;;;;;;;;;;;
16,800;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,978E-4;16,800;0,105;-1,687;-0,970;0,0025;-0,040;-0,023;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,516E-4;;;;;;;;;;;;;;;
16,850;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,337E-4;16,850;0,017;-1,687;0,970;4,1667E-4;-0,040;0,023;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,049E-4;;;;;;;;;;;;;;;
16,900;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,243E-4;16,900;-0,070;-1,571;2,909;-0,0017;-0,038;0,069;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,556E-4;;;;;;;;;;;;;;;
16,950;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,004E-4;16,950;-0,140;-1,396;4,654;-0,0033;-0,033;0,111;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,334E-4;;;;;;;;;;;;;;;
17,000;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,788E-4;17,000;-0,209;-1,105;6,206;-0,0050;-0,026;0,148;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,892E-4;;;;;;;;;;;;;;;
17,050;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,550E-4;17,050;-0,262;-0,756;7,175;-0,0062;-0,018;0,171;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,255E-4;;;;;;;;;;;;;;;
17,100;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,581E-4;17,100;-0,279;-0,349;7,175;-0,0067;-0,008;0,171;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,867E-4;;;;;;;;;;;;;;;
17,150;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,430E-4;17,150;-0,297;0,000;6,593;-0,0071;-1,735E-17;0,157;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,944E-4;;;;;;;;;;;;;;;
17,200;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,314E-4;17,200;-0,279;0,291;5,624;-0,0067;0,007;0,134;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,727E-4;;;;;;;;;;;;;;;
17,250;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,972E-4;17,250;-0,262;0,582;4,460;-0,0062;0,014;0,106;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,362E-4;;;;;;;;;;;;;;;
17,300;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,475E-4;17,300;-0,227;0,756;3,103;-0,0054;0,018;0,074;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,842E-4;;;;;;;;;;;;;;;
17,350;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,146E-4;17,350;-0,175;0,873;1,745;-0,0042;0,021;0,042;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,658E-4;;;;;;;;;;;;;;;
17,400;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,867E-4;17,400;-0,140;0,931;0,582;-0,0033;0,022;0,014;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,534E-4;;;;;;;;;;;;;;;
17,450;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,797E-4;17,450;-0,087;0,931;-0,582;-0,0021;0,022;-0,014;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,788E-4;;;;;;;;;;;;;;;
17,500;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,988E-4;17,500;-0,035;0,873;-1,745;-8,3333E-4;0,021;-0,042;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,336E-4;;;;;;;;;;;;;;;
17,550;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,693E-4;17,550;0,000;0,756;-2,909;0,0000;0,018;-0,069;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,355E-4;;;;;;;;;;;;;;;
17,600;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,836E-4;17,600;0,035;0,582;-3,879;8,3333E-4;0,014;-0,093;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,677E-4;;;;;;;;;;;;;;;
17,650;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,452E-4;17,650;0,070;0,349;-4,266;0,0017;0,008;-0,102;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,449E-4;;;;;;;;;;;;;;;
17,700;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,486E-4;17,700;0,070;0,116;-3,879;0,0017;0,003;-0,093;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,080E-4;;;;;;;;;;;;;;;
17,750;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,965E-4;17,750;0,070;-0,058;-3,103;0,0017;-0,001;-0,074;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,323E-4;;;;;;;;;;;;;;;
17,800;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,652E-4;17,800;0,070;-0,175;-2,327;0,0017;-0,004;-0,056;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,343E-4;;;;;;;;;;;;;;;
17,850;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,210E-4;17,850;0,052;-0,291;-1,551;0,0012;-0,007;-0,037;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,423E-4;;;;;;;;;;;;;;;
17,900;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,022E-4;17,900;0,035;-0,349;-0,776;8,3333E-4;-0,008;-0,019;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,286E-4;;;;;;;;;;;;;;;
17,950;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,633E-4;17,950;0,017;-0,349;1,610E-14;4,1667E-4;-0,008;4,337E-16;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,865E-4;;;;;;;;;;;;;;;
18,000;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,915E-4;18,000;0,000;-0,349;0,776;0,0000;-0,008;0,019;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,253E-4;;;;;;;;;;;;;;;
18,050;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,126E-4;18,050;-0,017;-0,291;1,745;-4,1667E-4;-0,007;0,042;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,013E-4;;;;;;;;;;;;;;;
18,100;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,956E-4;18,100;-0,035;-0,175;2,521;-8,3333E-4;-0,004;0,060;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,225E-4;;;;;;;;;;;;;;;
18,150;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,881E-4;18,150;-0,035;0,000;2,327;-8,3333E-4;2,168E-18;0,056;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,003E-4;;;;;;;;;;;;;;;
18,200;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,185E-4;18,200;-0,035;0,116;1,164;-8,3333E-4;0,003;0,028;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,119E-4;;;;;;;;;;;;;;;
18,250;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,046E-4;18,250;-0,017;0,116;-0,194;-4,1667E-4;0,003;-0,005;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,586E-4;;;;;;;;;;;;;;;
18,300;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,515E-4;18,300;-0,017;0,058;-0,776;-4,1667E-4;0,001;-0,019;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,239E-4;;;;;;;;;;;;;;;
18,350;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,599E-4;18,350;-0,017;0,000;-0,582;-4,1667E-4;0,000;-0,014;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,425E-4;;;;;;;;;;;;;;;
18,400;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,305E-4;18,400;-0,017;0,000;-0,194;-4,1667E-4;0,000;-0,005;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,269E-4;;;;;;;;;;;;;;;
18,450;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,185E-4;18,450;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,123E-4;;;;;;;;;;;;;;;
18,500;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,908E-4;18,500;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,033E-4;;;;;;;;;;;;;;;
18,550;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,938E-4;18,550;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,536E-4;;;;;;;;;;;;;;;
18,600;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,309E-4;18,600;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,969E-4;;;;;;;;;;;;;;;
18,650;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,883E-4;18,650;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,540E-4;;;;;;;;;;;;;;;
18,700;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,668E-4;18,700;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,991E-4;;;;;;;;;;;;;;;
18,750;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,249E-4;18,750;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,320E-4;;;;;;;;;;;;;;;
18,800;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,405E-4;18,800;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,300E-4;;;;;;;;;;;;;;;
18,850;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,312E-4;18,850;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,570E-4;;;;;;;;;;;;;;;
18,900;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,872E-4;18,900;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,790E-4;;;;;;;;;;;;;;;
18,950;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,489E-4;18,950;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,380E-4;;;;;;;;;;;;;;;
